"Cao, Melanie"," Celik, Batur"
"Baur, Dirk G."," Hoang, Lai"
"Imtiaz, Muhammad Anas"," Starobinski, David"
"Imtiaz, Muhammad Anas"," Trachtenberg, Ari"
"Imtiaz, Muhammad Anas"," Younis, Nabeel"
" Starobinski, David"," Trachtenberg, Ari"
" Starobinski, David"," Younis, Nabeel"
" Trachtenberg, Ari"," Younis, Nabeel"
"Eryigit, Canan"," Eryigit, Mehmet"
"Blau, Benjamin M."," Griffith, Todd G."
"Blau, Benjamin M."," Whitby, Ryan J."
" Griffith, Todd G."," Whitby, Ryan J."
"Bruzge, Rasa"," Sapkauskiene, Alfreda"
"Bergsli, Lykke Overland"," Lind, Andrea Falk"
"Bergsli, Lykke Overland"," Molnar, Peter"
"Bergsli, Lykke Overland"," Polasik, Michal"
" Lind, Andrea Falk"," Molnar, Peter"
" Lind, Andrea Falk"," Polasik, Michal"
" Molnar, Peter"," Polasik, Michal"
"Ghabri, Yosra"," Guesmi, Khaled"
"Ghabri, Yosra"," Zantour, Ahlem"
" Guesmi, Khaled"," Zantour, Ahlem"
"Ji, Qiang"," Bouri, Elie"
"Ji, Qiang"," Kristoufek, Ladislav"
"Ji, Qiang"," Lucey, Brian"
" Bouri, Elie"," Kristoufek, Ladislav"
" Bouri, Elie"," Lucey, Brian"
" Kristoufek, Ladislav"," Lucey, Brian"
"Tovanich, Natkamon"," Soulie, Nicolas"
"Tovanich, Natkamon"," Heulot, Nicolas"
"Tovanich, Natkamon"," Isenberg, Petra"
" Soulie, Nicolas"," Heulot, Nicolas"
" Soulie, Nicolas"," Isenberg, Petra"
" Heulot, Nicolas"," Isenberg, Petra"
"Qin, Meng"," Su, Chi-Wei"
"Qin, Meng"," Tao, Ran"
" Su, Chi-Wei"," Tao, Ran"
"Badea, Liana"," Mungiu-Pupazan, Mariana Claudia"
"Deng, Jun"," Pan, Huifeng"
"Deng, Jun"," Zhang, Shuyu"
"Deng, Jun"," Zou, Bin"
" Pan, Huifeng"," Zhang, Shuyu"
" Pan, Huifeng"," Zou, Bin"
" Zhang, Shuyu"," Zou, Bin"
"Shen, Dehua"," Urquhart, Andrew"
"Shen, Dehua"," Wang, Pengfei"
" Urquhart, Andrew"," Wang, Pengfei"
"Gkillas, Konstantinos"," Tantoula, Maria"
"Gkillas, Konstantinos"," Tzagarakis, Manolis"
" Tantoula, Maria"," Tzagarakis, Manolis"
"Naeem, Muhammad Abubakr"," Karim, Sitara"
"Hattori, Takahiro"," Ishida, Ryo"
"de Vries, Alex"," Stoll, Christian"
"Alexander, Carol"," Imeraj, Arben"
"Vo, Au"," Chapman, Thomas A."
"Vo, Au"," Lee, Yen-Sheng"
" Chapman, Thomas A."," Lee, Yen-Sheng"
"Wu, Lei"," Hu, Yufeng"
"Wu, Lei"," Zhou, Yajin"
"Wu, Lei"," Wang, Haoyu"
"Wu, Lei"," Luo, Xiapu"
"Wu, Lei"," Wang, Zhi"
"Wu, Lei"," Zhang, Fan"
"Wu, Lei"," Ren, Kui"
" Hu, Yufeng"," Zhou, Yajin"
" Hu, Yufeng"," Wang, Haoyu"
" Hu, Yufeng"," Luo, Xiapu"
" Hu, Yufeng"," Wang, Zhi"
" Hu, Yufeng"," Zhang, Fan"
" Hu, Yufeng"," Ren, Kui"
" Zhou, Yajin"," Wang, Haoyu"
" Zhou, Yajin"," Luo, Xiapu"
" Zhou, Yajin"," Wang, Zhi"
" Zhou, Yajin"," Zhang, Fan"
" Zhou, Yajin"," Ren, Kui"
" Wang, Haoyu"," Luo, Xiapu"
" Wang, Haoyu"," Wang, Zhi"
" Wang, Haoyu"," Zhang, Fan"
" Wang, Haoyu"," Ren, Kui"
" Luo, Xiapu"," Wang, Zhi"
" Luo, Xiapu"," Zhang, Fan"
" Luo, Xiapu"," Ren, Kui"
" Wang, Zhi"," Zhang, Fan"
" Wang, Zhi"," Ren, Kui"
" Zhang, Fan"," Ren, Kui"
"Wuestenfeld, Jan"," Geldner, Teo"
"Palazzi, Rafael Baptista"," Raimundo Junior, Gerson de Souza"
"Palazzi, Rafael Baptista"," Klotzle, Marcelo Cabus"
" Raimundo Junior, Gerson de Souza"," Klotzle, Marcelo Cabus"
"Tao, Bishenghui"," Ho, Ivan Wang-Hei"
"Tao, Bishenghui"," Dai, Hong-Ning"
" Ho, Ivan Wang-Hei"," Dai, Hong-Ning"
"Bakry, Walid"," Rashid, Audil"
"Bakry, Walid"," Al-Mohamad, Somar"
"Bakry, Walid"," El-Kanj, Nasser"
" Rashid, Audil"," Al-Mohamad, Somar"
" Rashid, Audil"," El-Kanj, Nasser"
" Al-Mohamad, Somar"," El-Kanj, Nasser"
"Kayal, Parthajit"," Balasubramanian, G."
"Hossain, Md Jamal"," Ismail, Mohd Tahir"
"Mironeanu, Alexandra"," Irimia, Beatrice"
"Mironeanu, Alexandra"," Sandulescu, Valentina"
"Mironeanu, Alexandra"," Teodoroiu, Casiana"
" Irimia, Beatrice"," Sandulescu, Valentina"
" Irimia, Beatrice"," Teodoroiu, Casiana"
" Sandulescu, Valentina"," Teodoroiu, Casiana"
"Park, Sangjin"," Jang, Kwahngsoo"
"Park, Sangjin"," Yang, Jae-Suk"
" Jang, Kwahngsoo"," Yang, Jae-Suk"
"Hilliard, Jimmy E."," Ngo, Julie T. D."
"Cretarola, Alessandra"," Figa-Talamanca, Gianna"
"Chen, Xucan"," Cheng, Wei"
"Chen, Xucan"," Ouellet, Marie"
"Chen, Xucan"," Li, Yuan"
"Chen, Xucan"," Maimon, David"
"Chen, Xucan"," Wu, Yubao"
" Cheng, Wei"," Ouellet, Marie"
" Cheng, Wei"," Li, Yuan"
" Cheng, Wei"," Maimon, David"
" Cheng, Wei"," Wu, Yubao"
" Ouellet, Marie"," Li, Yuan"
" Ouellet, Marie"," Maimon, David"
" Ouellet, Marie"," Wu, Yubao"
" Li, Yuan"," Maimon, David"
" Li, Yuan"," Wu, Yubao"
" Maimon, David"," Wu, Yubao"
"Angeles Lopez-Cabarcos, M."," Perez-Pico, Ada M."
"Angeles Lopez-Cabarcos, M."," Pineiro-Chousa, Juan"
"Angeles Lopez-Cabarcos, M."," Sevic, Aleksandar"
" Perez-Pico, Ada M."," Pineiro-Chousa, Juan"
" Perez-Pico, Ada M."," Sevic, Aleksandar"
" Pineiro-Chousa, Juan"," Sevic, Aleksandar"
"Haffar, Adlane"," Le Fur, Eric"
"Matkovskyy, Roman"," Jalan, Akanksha"
"Zheng, Jian"," Huang, Huawei"
"Zheng, Jian"," Li, Canlin"
"Zheng, Jian"," Zheng, Zibin"
"Zheng, Jian"," Guo, Song"
" Huang, Huawei"," Li, Canlin"
" Huang, Huawei"," Zheng, Zibin"
" Huang, Huawei"," Guo, Song"
" Li, Canlin"," Zheng, Zibin"
" Li, Canlin"," Guo, Song"
" Zheng, Zibin"," Guo, Song"
"Zhang, Yinpeng"," Zhu, Panpan"
"Zhang, Yinpeng"," Xu, Yingying"
" Zhu, Panpan"," Xu, Yingying"
"Zulfiqar, Noshaba"," Gulzar, Saqib"
"Manahov, Viktor"," Urquhart, Andrew"
Huy Pham, Binh Nguyen Thanh
Huy Pham," Ramiah, Vikash"
Huy Pham," Moosa, Nisreen"
 Binh Nguyen Thanh," Ramiah, Vikash"
 Binh Nguyen Thanh," Moosa, Nisreen"
" Ramiah, Vikash"," Moosa, Nisreen"
"Li, Zhenghui"," Dong, Hao"
"Li, Zhenghui"," Floros, Christos"
"Li, Zhenghui"," Charemis, Athanasios"
"Li, Zhenghui"," Failler, Pierre"
" Dong, Hao"," Floros, Christos"
" Dong, Hao"," Charemis, Athanasios"
" Dong, Hao"," Failler, Pierre"
" Floros, Christos"," Charemis, Athanasios"
" Floros, Christos"," Failler, Pierre"
" Charemis, Athanasios"," Failler, Pierre"
"Venter, Pierre J."," Mare, Eben"
"Chevallier, Julien"," Guegan, Dominique"
"Chevallier, Julien"," Goutte, Stephane"
" Guegan, Dominique"," Goutte, Stephane"
"Gafar, Amjad"," Abenoh, Nazrul'Aini Binti"
"Gafar, Amjad"," Ahmed, Elsadig Musa"
" Abenoh, Nazrul'Aini Binti"," Ahmed, Elsadig Musa"
"Wu, Jinghong"," Xu, Ke"
"Wu, Jinghong"," Zheng, Xinwei"
"Wu, Jinghong"," Chen, Jian"
" Xu, Ke"," Zheng, Xinwei"
" Xu, Ke"," Chen, Jian"
" Zheng, Xinwei"," Chen, Jian"
"Zhou, Chencheng"," Xing, Liudong"
"Zhou, Chencheng"," Liu, Qisi"
" Xing, Liudong"," Liu, Qisi"
"Fan, Wenjun"," Chang, Sang-Yoon"
"Fan, Wenjun"," Zhou, Xiaobo"
"Fan, Wenjun"," Xu, Shouhuai"
" Chang, Sang-Yoon"," Zhou, Xiaobo"
" Chang, Sang-Yoon"," Xu, Shouhuai"
" Zhou, Xiaobo"," Xu, Shouhuai"
"Wang, Xiaoqing"," Wang, Chunping"
"Wang, Xiaoqing"," Zhou, Kun"
"Wang, Xiaoqing"," Cheng, Hongbing"
" Wang, Chunping"," Zhou, Kun"
" Wang, Chunping"," Cheng, Hongbing"
" Zhou, Kun"," Cheng, Hongbing"
"Koo, Eunho"," Kim, Geonwoo"
"Hu, Yang"," Hou, Yang (Greg)"
"Hu, Yang"," Oxley, Les"
"Hu, Yang"," Corbet, Shaen"
" Hou, Yang (Greg)"," Oxley, Les"
" Hou, Yang (Greg)"," Corbet, Shaen"
" Oxley, Les"," Corbet, Shaen"
"Huang, Hongxun"," Liu, Zi-Yuan"
"Huang, Hongxun"," Tso, Raylin"
" Liu, Zi-Yuan"," Tso, Raylin"
"Ma, Donglian"," Zhai, Pengxiang"
"Kinateder, Harald"," Papavassiliou, Vassilios G."
"Yan, Kailun"," Zhang, Jilian"
"Yan, Kailun"," Wu, Yongdong"
" Zhang, Jilian"," Wu, Yongdong"
"Rehman, Mobeen Ur"," Kang, Sang Hoon"
"Abu Al-Haija, Qasem"," Alsulami, Abdulaziz A."
"Sun, Xiaowen"," Yang, Tan"
"Sun, Xiaowen"," Hu, Bo"
" Yang, Tan"," Hu, Bo"
"Ozturk, Serda Selin"," Bilgic, M. Emre"
"Raheem, Ali"," Raheem, Rand"
"Raheem, Ali"," Chen, Thomas M."
"Raheem, Ali"," Alkhayyat, Ahmed"
" Raheem, Rand"," Chen, Thomas M."
" Raheem, Rand"," Alkhayyat, Ahmed"
" Chen, Thomas M."," Alkhayyat, Ahmed"
"Moussa, Wajdi"," Mgadmi, Nidhal"
"Moussa, Wajdi"," Bejaoui, Azza"
"Moussa, Wajdi"," Regaieg, Rym"
" Mgadmi, Nidhal"," Bejaoui, Azza"
" Mgadmi, Nidhal"," Regaieg, Rym"
" Bejaoui, Azza"," Regaieg, Rym"
"Motlagh, Saeideh G."," Misic, Jelena"
"Motlagh, Saeideh G."," Misic, Vojislav B."
" Misic, Jelena"," Misic, Vojislav B."
"Saad, Muhammad"," Cook, Victor"
"Saad, Muhammad"," Nguyen, Lan"
"Saad, Muhammad"," Thai, My T."
"Saad, Muhammad"," Mohaisen, David"
" Cook, Victor"," Nguyen, Lan"
" Cook, Victor"," Thai, My T."
" Cook, Victor"," Mohaisen, David"
" Nguyen, Lan"," Thai, My T."
" Nguyen, Lan"," Mohaisen, David"
" Thai, My T."," Mohaisen, David"
"Muehle, Alexander"," Gruener, Andreas"
"Muehle, Alexander"," Meinel, Christoph"
" Gruener, Andreas"," Meinel, Christoph"
